,gameId,season,date,HomeTeam,f_goals_home,f_xg_home,f_ns_xg_home,f_adj_score_home,f_margin_home,f_opp_goals_home,f_opp_xg_home,f_opp_ns_xg_home,f_opp_adj_score_home,AwayTeam,f_goals_away,f_xg_away,f_ns_xg_away,f_adj_score_away,f_margin_away,f_opp_goals_away,f_opp_xg_away,f_opp_ns_xg_away,f_opp_adj_score_away,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,FTR,FTHG,FTAG,f_homeElo,f_awayElo,f_winPct
1633,1634,2020,2020-12-13,Crystal Palace,1.162066237978587,1.1143807447234146,1.243116125852079,1.1443782983204005,-0.2707288436637206,1.4327950816423076,1.5054416368441335,1.505252842353277,1.4303653591874101,Tottenham Hotspur,1.7573584126362616,1.6026390128496173,1.184957958940297,1.7668058210616249,0.7627540473207849,0.9946043653154764,1.3528908677096823,1.3717431262702826,1.0287267927731905,67.9,83.63,0.2056,0.5586,0.2358,1.0,1.81,14.4,66.1,D,1.0,1.0,1500.272000227483,1562.8253149119391,0.4848172284189743
1634,1635,2020,2020-12-13,Fulham,0.9128089644786764,1.1637192541753427,1.1986180743908241,0.9518108506150407,-1.0490095686929195,1.9618185331715963,1.9334497476914927,1.6163382866323261,1.9731084872122822,Liverpool,2.2704997885021467,2.2060167244598934,2.0122775790875806,2.2487640492110477,1.1865134596507234,1.083986328851423,1.1995301939690928,0.8637004098469094,1.1303954496425253,63.04,87.37,0.1473,0.6639,0.1889,1.0,2.31,42.7,64.8,D,1.0,1.0,1449.0568074491566,1554.869123027854,0.4231712246294926
1635,1636,2020,2020-12-13,Leicester City,1.6262369939450532,1.6670378742320664,1.2984020331653086,1.5379755325855404,0.3528031686738683,1.273433825271185,1.3817923275062811,1.228270505036433,1.2609651778707225,Brighton and Hove Albion,1.063480728077345,1.3233951382612967,1.2279863388959473,1.096905339792416,-0.4503109436318731,1.5137916717092181,1.5000211392301805,1.2937186611760725,1.550572920195797,77.71,73.19,0.5107,0.2383,0.2509,1.65,1.05,43.2,18.1,H,3.0,0.0,1528.7595036306832,1479.5241689322067,0.6417016441542763
1636,1637,2020,2020-12-13,Arsenal,1.3483241448449421,1.3889712920479136,1.416252190596126,1.3579496760627885,0.09080897114348563,1.2575151737014567,1.515135965377129,1.3371463657511709,1.2658164513960184,Burnley,0.9250286496076428,1.1788248320019645,1.0769472094645016,0.9291337789628717,-0.5276522250106652,1.452680874618308,1.5285804210416523,1.534300693757311,1.482037014426656,79.61,65.51,0.5724,0.18,0.2475,1.68,0.82,21.5,46.3,A,0.0,1.0,1480.0321579282654,1448.1642276498094,0.6184047331627789
1637,1638,2020,2020-12-15,Wolverhampton,1.144074893204475,1.3130993336802486,1.1045686954910372,1.1649739777351005,0.008764179620506504,1.1353107135839695,1.1493185118695388,1.1776906105535148,1.1395768376373265,Chelsea,1.8632166170375906,1.9566661487774017,1.672663261670547,1.867872155854232,0.6591569326949467,1.2040596843426434,0.9978475249788952,0.9762369165420985,1.2311327954661457,75.46,87.22,0.2172,0.5231,0.2596,0.92,1.57,16.8,65.3,H,2.0,1.0,1490.7563873457245,1547.3646143995393,0.4933686170387226
1638,1639,2020,2020-12-15,Manchester City,2.2802630298174718,2.439405099694677,2.3749020325329506,2.2769901527261727,1.465542281008311,0.8147207488091616,0.9362746605164404,0.7355472258064548,0.8077956481564592,West Bromwich Albion,0.8242040144369172,0.8343736669384314,0.9997404139283019,0.8633905439915868,-0.8578770245021587,1.6820810389390752,1.564744390374488,1.6951227643680489,1.6618419137066691,93.68,55.23,0.9287,0.0101,0.0612,3.18,0.2,100.0,33.6,D,1.0,1.0,1529.4879666349125,1425.5914187144372,0.7104175150904349
1639,1640,2020,2020-12-16,Arsenal,1.3000456905831126,1.4194434531446753,1.44825396324322,1.309326567460663,0.05175117393419487,1.2482945166489179,1.5020618095287694,1.315764783572465,1.2505695538667738,Southampton,1.615850587384032,1.359381089181993,1.1831774454039719,1.606002144755872,0.17993432669845702,1.4359162606855749,1.5094086181502988,1.3017024841145952,1.4475273922472547,79.28,74.67,0.4665,0.2776,0.2559,1.58,1.16,18.6,35.5,D,1.0,1.0,1470.137682197661,1534.4528463455033,0.4822844728424043
1640,1641,2020,2020-12-16,Leeds United,1.3395183466790035,1.5823681942538275,1.6194875340746533,1.399999033148658,-0.4758013747019579,1.815319721380961,2.012624552970545,1.6622099434022122,1.799035105067152,Newcastle,1.1443801719431923,1.068076246508671,0.8896842546353939,1.1270594200337463,-0.32998272587705996,1.4743628978202516,1.6015510518231753,1.5870423141137626,1.4259424567962136,67.67,65.82,0.4687,0.272,0.2594,1.55,1.12,23.5,21.4,H,5.0,2.0,1479.758164038225,1496.885905704815,0.5500173645469278
1641,1642,2020,2020-12-16,Leicester City,1.675426318862204,1.6707245635927763,1.302397939756569,1.5956961109913872,0.44758940507842077,1.2278369137837832,1.3641830801449495,1.2154421756937488,1.2158147221006135,Everton,1.363056287110611,1.4770505006249364,1.2951908025534045,1.38830806980607,-0.05830266985746664,1.4213589569680785,1.4086820087406942,1.3259580941302362,1.432071910626605,78.67,73.64,0.5142,0.245,0.2408,1.76,1.15,52.6,25.5,A,0.0,2.0,1538.6889589361742,1509.6725229802128,0.6145237735785783
1642,1643,2020,2020-12-16,Liverpool,2.2250079339185302,2.200072285306163,1.9842671392638704,2.2058407836581515,1.1440288419778861,1.080979091940644,1.2117211467313362,0.8660743506704286,1.1275167887112756,Tottenham Hotspur,1.7302402351386121,1.6018283943121001,1.1790514302273962,1.7411396804833024,0.7354426722872711,0.9947975628513406,1.3667518006382133,1.3967450982888472,1.0294885069099793,86.89,82.75,0.5081,0.2603,0.2316,1.87,1.29,70.7,68.1,H,2.0,1.0,1553.6398626219259,1562.5823905666427,0.561649392180244
1643,1644,2020,2020-12-16,West Ham United,1.471935184722161,1.4255155205991432,1.2249230248898546,1.5087897975614053,0.025763961469498557,1.4461712232526625,1.6151894037766445,1.5448297595438694,1.450817680057687,Crystal Palace,1.1562632509983786,1.136781834785229,1.2727237505842506,1.1409989637767068,-0.2610350544171592,1.4172983054155377,1.5081112934984473,1.4878777495430318,1.4167458955988337,74.89,68.96,0.5142,0.2372,0.2486,1.68,1.06,27.9,14.1,D,1.0,1.0,1521.6779786560767,1500.5149245727794,0.6037608886406965
1644,1645,2020,2020-12-16,Fulham,0.9165261917328681,1.1797612822949066,1.1871660435584819,0.9559969619506539,-1.00428700134023,1.9208131930730985,1.9379923190631254,1.599867474010125,1.933753477758335,Brighton and Hove Albion,1.0251066646176281,1.30775674247312,1.21506895344286,1.0573252007196605,-0.5423125446655878,1.5674192092832158,1.5097629104371617,1.2979144941210448,1.6082857819705072,63.95,72.17,0.3568,0.3734,0.2699,1.29,1.32,50.5,32.6,D,0.0,0.0,1450.2860678550846,1469.5947136267157,0.5469082873267108
1645,1646,2020,2020-12-17,Aston Villa,1.3697737015352875,1.4407011924728945,1.326269570181066,1.40394877808663,-0.18894103767350387,1.558714739208791,1.6011274420098414,1.4838775228897922,1.5811274946951017,Burnley,0.9277133498812353,1.1777926239123817,1.0648812367869198,0.9259419266150667,-0.47294748346637444,1.4006608333476098,1.5540561304729614,1.5620782398305317,1.428965739102381,74.61,65.91,0.5447,0.2089,0.2463,1.7,0.95,,,D,0.0,0.0,1525.0818116576995,1458.0587033804138,0.664887618098417
1646,1647,2020,2020-12-17,Sheffield United,0.7530491503111318,1.1428243210903377,1.0064822016657593,0.7760837583039564,-0.6308195197416682,1.3838686700528007,1.6364647548747329,1.3961934198369756,1.3796341286648255,Manchester United,1.7657248932608849,1.6372394717156882,1.5628830223272077,1.750968353605014,0.6482321728728496,1.1174927203880347,1.239918751532431,1.1042707284137367,1.1200543288456173,63.64,84.18,0.1756,0.5942,0.2302,0.89,1.84,37.4,62.0,A,2.0,3.0,1412.58522540073,1526.3740588618248,0.412004477248604
1647,1648,2020,2020-12-19,Crystal Palace,1.1506685619254744,1.1351069059826404,1.2715521430012235,1.1377409302657286,-0.2516892232171687,1.4023577851426432,1.4702277626373523,1.469336186072689,1.4036153019273856,Liverpool,2.2169519807678832,2.1660568722188818,1.9984355524870951,2.20205136885962,1.1388721811299363,1.078079799637947,1.2263387437958162,0.8458072055552924,1.124741457160199,69.98,87.15,0.1764,0.6104,0.2132,1.0,2.05,12.7,67.8,A,0.0,7.0,1502.1750987910305,1560.653472347042,0.49067795136179904
1648,1649,2020,2020-12-19,Southampton,1.5938013049726818,1.3524768188148684,1.1961861328112535,1.585731962824419,0.1734921427237319,1.4203091622489497,1.4809937017010362,1.2841410464799925,1.433034727714232,Manchester City,2.234421590009048,2.4516005316159037,2.3994328332411397,2.2330562157759313,1.413066682871949,0.8213549071370996,0.9124178521617563,0.715655153537388,0.8164680818343707,75.59,93.53,0.1438,0.6553,0.2009,0.88,2.13,42.0,79.8,A,0.0,1.0,1534.1693979109818,1526.1212863934654,0.5855658905923286
1649,1650,2020,2020-12-19,Everton,1.3858607661406435,1.4886130530722308,1.2914246590113014,1.4123566383479647,0.015390686592030666,1.3704700795486133,1.3951240667238032,1.318942211630845,1.3807994776085655,Arsenal,1.2893031626006715,1.3947593272926297,1.4257606030916257,1.3000419051743206,0.0498983280125226,1.239404834588149,1.4901730092802798,1.323793071139069,1.2433885673955059,75.11,78.61,0.4034,0.3359,0.2608,1.45,1.31,31.0,14.8,H,2.0,1.0,1523.577608660141,1470.4211306321824,0.6468746281867871
1650,1651,2020,2020-12-19,Newcastle,1.1752538950981042,1.0879915647483271,0.8922214899642531,1.162166481753292,-0.42632618524653,1.6015800803446334,1.6444344009539313,1.627923346545796,1.5336175754016734,Fulham,0.8777202983329049,1.1789245858413848,1.165269134842249,0.9155198686272166,-0.9617652985580181,1.8394855968909232,1.8754138429684186,1.5685413443419125,1.8518779874596685,63.96,64.5,0.4005,0.3227,0.2767,1.33,1.16,36.1,50.4,D,1.0,1.0,1484.4156211107595,1449.5355352578572,0.6224879956821792
1651,1652,2020,2020-12-20,Brighton and Hove Albion,0.9881309205752822,1.2771780354938307,1.2022615654967634,1.0191873294709988,-0.522751253597416,1.510882174172698,1.497146912221352,1.2752655284899812,1.5502746837368737,Sheffield United,0.80584528661852,1.1507493749604305,1.0261076334683528,0.8321386239577148,-0.6464506915417509,1.4522959781602718,1.6446590739888074,1.3832291321634302,1.4545917566100501,72.36,64.21,0.5045,0.2225,0.273,1.46,0.87,35.8,40.0,D,1.0,1.0,1470.3452462239431,1405.9931537647524,0.6614531084443795
1652,1653,2020,2020-12-20,Tottenham Hotspur,1.7040954631719312,1.60247899183346,1.1475787749498934,1.7163948246483853,0.6733086638542984,1.030786799317632,1.3625717389852068,1.4319485477200882,1.0678160017914924,Leicester City,1.6154410743552186,1.6477847188642745,1.2962255808456613,1.5385654450235353,0.35995842586827986,1.2554826484869386,1.3797866218844277,1.2145312701453534,1.246039065441705,82.51,77.44,0.5233,0.2358,0.2409,1.76,1.11,74.9,46.9,A,0.0,2.0,1555.5687808415266,1524.783873256246,0.6169324602005231
1653,1654,2020,2020-12-20,Manchester United,1.8099196772192125,1.644141506648342,1.5459508465949061,1.8010624542035758,0.6608276655944417,1.1490920116247705,1.2431442247620081,1.117366128342602,1.1551425251408378,Leeds United,1.6865325016573243,1.6968518524947456,1.7238162644371497,1.6853475312208193,-0.1462949350725182,1.8328274367298425,1.9754036923362064,1.5956403459542872,1.8275666177434986,83.42,68.56,0.6638,0.1482,0.188,2.33,1.01,64.8,10.5,H,6.0,2.0,1532.9661304978024,1492.2284486322806,0.6303785200369942
1654,1655,2020,2020-12-20,West Bromwich Albion,0.8307392276899175,0.8133930839290603,0.9692665757461331,0.8703277478539796,-0.8259854583664846,1.6567246860564016,1.6099215003088776,1.7458620561126816,1.639096699301519,Aston Villa,1.3109539152923475,1.4604240544683478,1.349188618603528,1.3436614715552415,-0.18082767454204762,1.4917815898343947,1.5448259990854862,1.4454933103992067,1.513231913726828,56.05,75.19,0.2281,0.5273,0.2447,1.05,1.72,30.3,26.5,A,0.0,3.0,1428.9580989558842,1522.4436097681248,0.44057967838239825
1655,1656,2020,2020-12-21,Burnley,0.894495398024799,1.1460040842267167,1.0478775124542556,0.8927874028129755,-0.4560129996213161,1.3505083976461152,1.566443089014034,1.572745705904574,1.3777998103895124,Wolverhampton,1.1758938968272779,1.2813853781326552,1.0977073568717366,1.1997335567609428,0.045613357088602,1.1302805397386766,1.163842090611989,1.1848397093600749,1.1362468199772857,65.8,75.78,0.3376,0.3539,0.3086,1.02,1.06,45.6,14.9,H,2.0,1.0,1460.6969052699885,1498.862489473105,0.5198988091661301
1656,1657,2020,2020-12-21,Chelsea,1.8323108951609894,1.9417482615920256,1.661827016859185,1.838589900530889,0.5997541805937651,1.232556714567224,0.9785909841629159,0.9742234676956059,1.262240825178523,West Ham United,1.4550385016939074,1.3905891640266632,1.2157960225225628,1.4923637584845444,0.024841535033422298,1.430196966660485,1.5963860613417387,1.5339159476660291,1.4364672151817912,86.96,74.21,0.6419,0.1495,0.2086,2.05,0.87,71.5,31.3,H,3.0,0.0,1539.258512272159,1520.0178044378256,0.601110533087891
1657,1658,2020,2020-12-26,Leicester City,1.629208206493885,1.6532339952928639,1.3053106539747097,1.5586646890928673,0.4186715841342622,1.2105366223596228,1.3751402869428626,1.2487368583688427,1.2014311176867174,Manchester United,1.9599370130078757,1.738513079083046,1.6037386060584486,1.9621377970390204,0.7803799650153471,1.1795570479925281,1.2698838824746372,1.125337083004443,1.1889712325065964,78.52,83.91,0.3364,0.4217,0.2418,1.47,1.67,57.7,74.1,D,2.0,2.0,1538.7434612927864,1544.7940178566187,0.5657437055807457
1658,1659,2020,2020-12-26,Aston Villa,1.38296324632186,1.5021864487386885,1.3858877070879485,1.3750538920016855,-0.04521901647303035,1.42818226279489,1.480670547975507,1.393673019084986,1.4487180921167808,Crystal Palace,1.1094748590013346,1.115234190473734,1.252880681253551,1.0970100339530888,-0.49327739080679256,1.6027522498081272,1.532511258574408,1.4729399303508794,1.5939408041001215,76.95,67.53,0.5594,0.2022,0.2384,1.78,0.97,35.1,17.6,H,3.0,0.0,1534.6533119719754,1481.403709461015,0.6469970713128449
1659,1660,2020,2020-12-26,Fulham,0.882863565378075,1.1789698193685074,1.1755628808732026,0.9211763039839438,-0.9213120123803267,1.804175577758402,1.8465843121241217,1.5336916568319086,1.8093168866744929,Southampton,1.5367435390359052,1.327614213357942,1.191953476257924,1.5279638056281,0.13148136020067158,1.4052621788352333,1.4729429092603494,1.282168690144147,1.41908078664412,65.2,75.89,0.3266,0.4032,0.2702,1.21,1.38,48.8,24.8,D,0.0,0.0,1451.495343188772,1524.8003436615045,0.46937801198650064
1660,1661,2020,2020-12-26,Arsenal,1.2789461676070444,1.3938729483588146,1.429134354533568,1.291090455294521,0.012312179180640231,1.2666339884264044,1.4597369866606906,1.3011034067545717,1.2740550842742533,Chelsea,1.8741139300957428,1.9595855735448862,1.6535276563149928,1.8701442046922108,0.6856824978357657,1.1884314322599765,0.9582355413690696,0.9951941496540156,1.2170528576858537,78.9,87.34,0.2594,0.4888,0.2519,1.12,1.64,11.1,67.8,H,3.0,1.0,1464.7711246831711,1550.3128614448924,0.4518789660581489
1661,1662,2020,2020-12-26,Manchester City,2.1902256262308972,2.4089376890671637,2.3575636602153125,2.1906992851428835,1.398277667269884,0.7919479589610136,0.9037385721653335,0.72869978250965,0.7872360965362978,Newcastle,1.1689324620304644,1.0916710236009657,0.8867308390447585,1.1505458906679962,-0.41094853875536663,1.5798810007858302,1.6276821856705215,1.6200628202602367,1.516173420271629,93.28,63.45,0.8936,0.0175,0.0889,2.79,0.24,78.6,26.6,H,2.0,0.0,1535.4903406429428,1482.4558131798447,0.6467142544248657
1662,1663,2020,2020-12-26,Sheffield United,0.814011724100663,1.1423055561540723,1.0052406047850322,0.8413021991099041,-0.6192600090915592,1.433271733192223,1.6970399749677203,1.4659544549441832,1.4287411085882589,Everton,1.4078468271062161,1.4582328765709205,1.2698937772662517,1.4369741322944842,0.050639501841661244,1.3572073252645553,1.3942246301917625,1.3261400399879562,1.3689569228895373,62.98,74.9,0.2886,0.4475,0.2639,1.15,1.49,32.4,31.7,A,0.0,1.0,1408.5764034998624,1529.2276146091524,0.4024689883977668
1663,1664,2020,2020-12-27,Leeds United,1.7145913801582107,1.7230919197970915,1.689460377503273,1.7224636064218564,-0.49124502644321943,2.2058364066014304,2.1816910686422513,1.7356681883833398,2.2278998757033386,Burnley,0.9340757502650066,1.1558139528055615,1.0547560688318038,0.9360092037354741,-0.4038834044225567,1.3379591546875633,1.5637061991050287,1.5687090743561385,1.3660636023843091,67.03,66.19,0.4573,0.291,0.2516,1.61,1.24,19.6,36.7,H,1.0,0.0,1480.4005612734643,1468.3785243233303,0.5911062574498673
1664,1665,2020,2020-12-27,West Ham United,1.4029484161859953,1.3554842693157556,1.2281184556389995,1.4389374362959082,-0.08344718311688386,1.486395599302879,1.6265872705531905,1.5301957776545432,1.4824174305441706,Brighton and Hove Albion,0.9885588876728626,1.335332059943802,1.2797032398916728,1.0127263160618887,-0.503902248653299,1.4924611363261615,1.4774182654076977,1.248393256956404,1.5322361234803832,73.71,73.11,0.433,0.3006,0.2664,1.45,1.17,16.5,23.0,D,2.0,2.0,1508.963455265092,1467.7619964888331,0.6310003505525725
1665,1666,2020,2020-12-27,Liverpool,2.388184137181751,2.2034298260810714,1.983097645938436,2.3637930205358346,1.3486993773878473,1.0394847597939036,1.2031999468552501,0.8423773268793402,1.0844759393683587,West Bromwich Albion,0.7999015533543086,0.7846841422291039,0.9418244360828195,0.8380205174271737,-0.9066865378402427,1.7065880911945506,1.6407346479167575,1.763091210922425,1.6554633664182787,88.6,54.39,0.8901,0.0227,0.0872,2.95,0.33,76.7,26.9,D,1.0,1.0,1581.4248616770574,1416.7483967520336,0.7768303938867783
1666,1667,2020,2020-12-27,Wolverhampton,1.1693645810959574,1.2891293121571512,1.111155936366464,1.1941753328242373,0.006799391030294511,1.1625651900656635,1.1733508677647952,1.186887301459152,1.1720220737691305,Tottenham Hotspur,1.6430891885703092,1.5898603148685737,1.1841812490259835,1.6549482353813747,0.5776047517398772,1.0654844368304315,1.3782315826892129,1.4361747659517259,1.1047679811817193,74.99,81.48,0.2848,0.4438,0.2714,1.09,1.43,16.3,64.8,D,1.0,1.0,1491.180870419763,1541.6091928049862,0.502261810476127
1667,1668,2020,2020-12-28,Crystal Palace,1.0697592785500372,1.1068135738722322,1.2506297580037842,1.0577406535738334,-0.5830098823966532,1.6527691609466901,1.6534143369498666,1.4864374507404816,1.6446311036254155,Leicester City,1.64248134304691,1.6513283919295747,1.285432344182952,1.5780427271953372,0.403684507277628,1.238796835769282,1.4068153779437218,1.2430545966952358,1.2335969522227686,65.48,78.35,0.2639,0.4857,0.2504,1.15,1.65,25.4,50.3,D,1.0,1.0,1471.6210053377067,1537.6915620034945,0.4797619042819373
1668,1669,2020,2020-12-28,Chelsea,1.842823503068342,1.97320316896504,1.668078040161798,1.840785717765848,0.5895438260632049,1.2532796770051366,0.9887259302299422,0.9849851295009869,1.2862460594207572,Aston Villa,1.4514288902424277,1.6464739231066228,1.4055383099041163,1.4442778213928482,0.083716136279523,1.3677127539629044,1.4552380426488847,1.385049464691939,1.3873790923627316,86.9,78.38,0.5681,0.2066,0.2254,1.93,1.08,77.9,64.0,D,1.0,1.0,1537.910298244532,1544.4360160952838,0.5650715954625185
